time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-07-03T14:10:45.250Z,34.093,89.349,10,5.3,mwc,247,30.5,,0.87,us,usp000czfm,2016-11-10T00:39:23.909Z,"Xizang-Qinghai border region",earthquake,,,,,reviewed,us,hrv
2004-06-13T19:03:13.710Z,35.695,70.658,91.4,4.5,mb,43,70.8,,0.63,us,usp000cxve,2014-11-07T01:22:37.514Z,"38 km NW of P?r?n, Afghanistan",earthquake,,10.2,,10,reviewed,us,us
2004-05-31T06:41:08.310Z,34.04,89.225,10,4.5,mb,13,135.4,,0.61,us,usp000cwq7,2014-11-07T01:22:26.655Z,"Xizang-Qinghai border region",earthquake,,,,1,reviewed,us,us
2004-05-30T06:37:57.780Z,34.382,89.275,10,4.6,mb,16,133.2,,1.06,us,usp000cwkx,2014-11-07T01:22:26.139Z,"Xizang-Qinghai border region",earthquake,,,,2,reviewed,us,us
2004-05-27T08:24:08.850Z,34.084,83.323,10,4.6,mb,39,139.1,,0.55,us,usp000cwc7,2014-11-07T01:22:25.083Z,"western Xizang",earthquake,,,,10,reviewed,us,us
2004-05-27T00:22:17.300Z,26.301,89.521,10,4.5,mb,25,102.6,,1.09,us,usp000cwb3,2014-11-07T01:22:24.917Z,"India-Bangladesh border region",earthquake,,,,9,reviewed,us,us
2004-05-23T14:46:22.640Z,34.08,89.32,3.9,4.9,mwc,81,72.5,,0.87,us,usp000cvzy,2016-11-10T00:35:46.669Z,"Xizang-Qinghai border region",earthquake,,18,,,reviewed,us,hrv
2004-05-23T07:38:07.670Z,34.079,89.285,10,5.3,mwc,235,30.5,,0.82,us,usp000cvyy,2016-11-10T00:35:45.530Z,"Xizang-Qinghai border region",earthquake,,,,,reviewed,us,hrv
2004-05-23T02:22:18.660Z,34.018,89.284,10,4.9,mwc,65,50.1,,0.78,us,usp000cvy9,2016-11-10T00:35:45.038Z,"Xizang-Qinghai border region",earthquake,,,,,reviewed,us,hrv
2004-05-23T02:20:57.900Z,34.029,89.216,10,4.9,mwc,102,37.6,,0.85,us,usp000cvy8,2016-11-10T00:35:44.518Z,"Xizang-Qinghai border region",earthquake,,,,,reviewed,us,hrv
2004-05-22T19:54:04.620Z,29.708,68.294,11.6,4.5,mb,34,170.1,,0.89,us,usp000cvxe,2014-11-07T01:22:22.815Z,"44 km ENE of Sibi, Pakistan",earthquake,,30.5,,13,reviewed,us,us
2004-05-13T15:14:33.530Z,29.642,68.547,10,4.6,mb,10,167.4,,1.36,us,usp000cuy4,2014-11-07T01:22:18.283Z,"56 km S of Duki, Pakistan",earthquake,,,,2,reviewed,us,us
2004-05-13T04:00:47.690Z,29.528,68.407,25,5.1,mwc,149,81.5,,1.17,us,usp000cuwk,2020-09-18T19:56:07.707Z,"51 km E of Sibi, Pakistan",earthquake,,0,,,reviewed,us,hrv
2004-05-06T06:33:15.630Z,35.662,69.788,101.8,4.7,mb,89,40.3,,1.05,us,usp000cu98,2014-11-07T01:22:15.113Z,"45 km NNE of B?z?rak, Afghanistan",earthquake,,,,53,reviewed,us,us
2004-05-01T07:08:12.940Z,35.73,78.366,26.3,4.5,mb,59,94,,1.08,us,usp000ctwt,2014-11-07T01:22:11.567Z,"168 km ENE of Thang, India",earthquake,,15.9,,17,reviewed,us,us
2004-04-25T19:22:57.290Z,35.458,89.363,10,4.7,mb,56,113.6,,0.85,us,usp000ctdt,2014-11-07T01:22:05.559Z,"western Xizang",earthquake,,,,22,reviewed,us,us
2004-04-22T10:02:16.370Z,33.998,89.218,12.7,5.2,mwc,167,27.8,,0.75,us,usp000ct3v,2016-11-10T00:32:09.545Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
2004-04-06T10:30:32.320Z,33.944,89.2,4.1,5.1,mwc,194,24.6,,0.65,us,usp000cruj,2016-11-10T00:30:47.699Z,"western Xizang",earthquake,,11.4,,,reviewed,us,hrv
2004-04-03T02:51:10.610Z,29.846,81.118,76.5,4.6,mb,22,178.1,,0.96,us,usp000crhv,2014-11-07T01:21:53.112Z,"50 km S of Burang, China",earthquake,,29.5,,5,reviewed,us,us
2004-04-01T03:09:50.880Z,34.24,89.259,10,4.5,mb,17,116.3,,1.29,us,usp000crdn,2014-11-07T01:21:51.161Z,"Xizang-Qinghai border region",earthquake,,,,3,reviewed,us,us
2004-04-01T02:54:16.580Z,34.095,89.318,10,4.6,mb,38,95.7,,0.9,us,usp000crdm,2014-11-07T01:21:51.135Z,"Xizang-Qinghai border region",earthquake,,,,20,reviewed,us,us
2004-03-30T07:51:21.450Z,33.916,89.057,22.9,4.5,mb,25,93.2,,0.91,us,usp000cr90,2014-11-07T01:21:48.769Z,"western Xizang",earthquake,,19.5,,8,reviewed,us,us
2004-03-29T01:07:15.410Z,33.973,89.18,12,4.7,mb,47,147.5,,0.78,us,usp000cr5x,2014-11-07T01:21:48.542Z,"western Xizang",earthquake,,23.8,,21,reviewed,us,us
2004-03-28T22:27:27.540Z,33.957,89.265,11.9,5.1,mwc,200,37,,0.77,us,usp000cr5g,2016-11-10T00:30:09.212Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
2004-03-28T22:05:41.890Z,34.132,89.275,10,5.2,mwc,244,31.3,,0.72,us,usp000cr5f,2016-11-10T00:30:08.701Z,"Xizang-Qinghai border region",earthquake,,,,,reviewed,us,hrv
2004-03-28T05:26:07.530Z,33.946,89.135,10,4.6,mb,48,118.2,,0.5,us,usp000cr3e,2014-11-07T01:21:48.242Z,"western Xizang",earthquake,,0,,19,reviewed,us,us
2004-03-27T20:05:53.560Z,33.931,89.292,21.4,5,mwc,128,37.8,,1,us,usp000cr1x,2016-11-10T00:30:04.091Z,"western Xizang",earthquake,,16.9,,,reviewed,us,hrv
2004-03-27T18:47:29.200Z,33.954,89.179,8,6,mwb,455,18.9,,0.77,us,usp000cr1m,2020-09-18T19:52:07.732Z,"western Xizang",earthquake,,,,,reviewed,us,us
2004-03-27T18:47:11.950Z,34.006,89.235,10,5,mb,150,37.5,,0.78,us,usp000cr1k,2014-11-07T01:21:47.720Z,"Xizang-Qinghai border region",earthquake,,,,69,reviewed,us,us
2004-03-27T18:45:26.380Z,33.962,89.235,10,5.4,mb,318,28.4,,0.85,us,usp000cr1j,2014-11-07T01:21:47.666Z,"western Xizang",earthquake,,,,118,reviewed,us,us
2004-03-21T06:05:17.470Z,34.909,72.884,16.4,4.5,mb,10,204.2,,1.09,us,usp000cqh3,2014-11-07T01:21:45.670Z,"27 km NNW of Shingli Bala, Pakistan",earthquake,,,,1,reviewed,us,us
2004-03-01T17:41:18.600Z,30.368,80.496,58.6,4.8,mb,52,71.5,,0.8,us,usp000cnuh,2014-11-07T01:21:35.724Z,"57 km N of Dh?rchula, India",earthquake,,14.8,,27,reviewed,us,us
2004-02-27T12:53:14.600Z,28.127,87.66,68.1,4.8,mb,76,85.7,,0.73,us,usp000cnh0,2014-11-07T01:21:31.351Z,"85 km ENE of Lobujya, Nepal",earthquake,,8.7,,25,reviewed,us,us
2004-02-22T08:03:56.260Z,34.816,73.325,10,4.7,mb,51,51.2,,0.88,us,usp000cmt4,2014-11-07T01:21:24.745Z,"31 km ENE of Battagram, Pakistan",earthquake,,,,21,reviewed,us,us
2004-02-18T01:23:43.820Z,27.361,87.758,20.7,4.7,mb,40,88.3,,0.55,us,usp000cmew,2014-11-07T01:21:22.123Z,"50 km W of Gyalshing, India",earthquake,,14.4,,12,reviewed,us,us
2004-02-14T11:56:57.530Z,34.798,73.206,11,5.4,mwb,369,42,,0.76,us,usp000cm5g,2021-10-20T17:33:00.706Z,"21 km NE of Battagram, Pakistan",earthquake,,,,,reviewed,us,us
2004-02-14T10:30:22.180Z,34.774,73.216,11,5.5,mwb,353,42,,0.86,us,usp000cm59,2020-08-14T17:35:37.880Z,"20 km ENE of Battagram, Pakistan",earthquake,,,,,reviewed,us,us
2004-02-10T05:39:42.610Z,32.745,83.301,59,4.9,mwc,91,108.2,,0.72,us,usp000ckvy,2016-11-10T00:25:50.521Z,"western Xizang",earthquake,,9.2,,,reviewed,us,hrv
2004-01-06T03:13:28.930Z,30.539,86.042,46.2,4.6,mb,54,75.3,,0.66,us,usp000ch8b,2014-11-07T01:20:59.568Z,"156 km NNE of Saga, China",earthquake,,8.2,,23,reviewed,us,us
2004-01-05T15:43:41.800Z,35.706,68.989,74.4,4.5,mb,14,166.8,,1.34,us,usp000ch70,2014-11-07T01:20:59.434Z,"36 km SE of Pul-e Khumr?, Afghanistan",earthquake,,30.7,,3,reviewed,us,us
2004-01-04T23:21:00.370Z,34.103,70.717,37.5,4.9,mb,158,40.4,,0.98,us,usp000ch53,2014-11-07T01:20:59.225Z,"2 km SSE of Markaz-e Woluswal?-ye ?ch?n, Afghanistan",earthquake,,12.6,,86,reviewed,us,us
2004-01-03T13:14:28.680Z,27.739,85.931,17.1,4.9,mb,83,80.7,,0.68,us,usp000cgyy,2014-11-07T01:20:57.875Z,"24 km S of Kod?ri??, Nepal",earthquake,,14.8,,33,reviewed,us,us
2003-12-27T13:25:08.330Z,35.646,70.332,33,4.9,mb,10,202.2,,1.14,us,usp000cg8n,2014-11-07T01:20:50.168Z,"59 km WNW of P?r?n, Afghanistan",earthquake,,,,1,reviewed,us,us
2003-12-15T22:54:20.320Z,31.622,78.203,33,4.5,mb,20,125.8,,1.35,us,usp000cfbq,2014-11-07T01:20:46.062Z,"40 km ENE of Sar?han, India",earthquake,,,,2,reviewed,us,us
2003-12-10T17:17:37.330Z,30.469,83.278,33,4.5,mb,30,63,,0.89,us,usp000cez1,2014-11-07T01:20:44.045Z,"169 km NE of Jumla, Nepal",earthquake,,,,7,reviewed,us,us
2003-12-03T17:43:07.880Z,9.188,85.489,10,4.8,mb,65,71.5,,0.94,us,usp000ceeb,2014-11-07T01:20:40.657Z,"Bay of Bengal",earthquake,,,,32,reviewed,us,us
2003-11-25T19:49:15.730Z,31.288,70.071,33,5,mb,177,40.4,,1.2,us,usp000cdvy,2014-11-07T01:20:33.459Z,"59 km E of Zhob, Pakistan",earthquake,,,,76,reviewed,us,us
2003-11-06T02:13:02.050Z,30.711,69.848,33,4.7,mb,70,73.1,,1.12,us,usp000cc61,2014-11-07T01:20:25.088Z,"76 km W of Taunsa, Pakistan",earthquake,,,,30,reviewed,us,us
2003-09-29T13:40:30.450Z,27.358,87.738,33,4.6,mb,35,97.1,,0.68,us,usp000c927,2014-11-07T01:19:59.493Z,"51 km W of Gyalshing, India",earthquake,,,,15,reviewed,us,us
2003-09-11T04:31:16.640Z,35.475,74.664,33,4.5,mb,55,56.8,,1.02,us,usp000c78f,2014-11-07T01:19:47.957Z,"58 km SSE of Gilgit, Pakistan",earthquake,,,,31,reviewed,us,us
2003-09-07T03:20:18.020Z,34.077,90.03,33,4.5,mb,41,136.1,,1.21,us,usp000c6yh,2014-11-07T01:19:46.907Z,"Southern Qinghai, China",earthquake,,,,18,reviewed,us,us
2003-09-03T23:21:03.990Z,30.583,80.432,33,4.8,mb,21,73.9,,0.84,us,usp000c6p9,2014-11-07T01:19:43.800Z,"78 km WNW of Burang, China",earthquake,,,,11,reviewed,us,us
2003-09-03T16:43:23.760Z,33.039,71.245,33,4.6,mb,73,105.5,,0.93,us,usp000c6nm,2014-11-07T01:19:43.706Z,"16 km ESE of Karak, Pakistan",earthquake,,,,42,reviewed,us,us
2003-08-20T03:34:54.190Z,30.169,82.219,33,4.6,mb,33,110,,0.54,us,usp000c5dy,2014-11-07T01:19:33.285Z,"99 km N of Jumla, Nepal",earthquake,,,,16,reviewed,us,us
2003-08-10T11:17:54.380Z,27.216,75.739,10,4.5,mb,19,116,,1.48,us,usp000c4je,2020-09-18T19:33:06.577Z,"22 km WSW of Manoharpur, India",earthquake,,,,2,reviewed,us,us
2003-08-05T11:08:01.910Z,23.689,70.435,10,5,mwc,256,51,,0.95,us,usp000c467,2020-07-08T01:26:53.142Z,"25 km WNW of R?par, India",earthquake,,,,,reviewed,us,hrv
2003-07-22T19:28:33.080Z,29.826,69.671,33,4.5,ms,28,99.1,,0.97,us,usp000c339,2014-11-07T01:19:16.743Z,"16 km ESE of Barkhan, Pakistan",earthquake,,,,1,reviewed,us,us
2003-07-07T07:16:52.230Z,34.542,89.315,10,4.8,mb,61,67.5,,0.97,us,usp000c1vs,2014-11-07T01:19:09.200Z,"Xizang-Qinghai border region",earthquake,,,,34,reviewed,us,us
2003-07-07T06:55:43.020Z,34.606,89.475,17.7,5.8,mwc,332,28.1,,0.88,us,usp000c1vn,2016-11-09T22:55:48.790Z,"Xizang-Qinghai border region",earthquake,,,,,reviewed,us,hrv
2003-06-30T00:41:11.840Z,32.721,71.244,10,4.5,mb,60,139,,1.03,us,usp000c19s,2014-11-07T01:19:00.952Z,"17 km SW of Kamar Mushani, Pakistan",earthquake,,,,31,reviewed,us,us
2003-05-28T21:42:24.870Z,34.324,88.054,33,4.5,mb,22,143.1,,0.91,us,usp000bye6,2014-11-07T01:18:44.149Z,"western Xizang",earthquake,,,,7,reviewed,us,us
2003-05-27T04:23:28.960Z,30.547,79.293,33,4.9,mb,151,108.7,,0.73,us,usp000by91,2014-11-07T01:18:43.359Z,"18 km NW of P?palkoti, India",earthquake,,,,98,reviewed,us,us
2003-05-24T16:39:31.690Z,35.664,74.824,33,4.5,mb,43,84.9,,1.12,us,usp000by1t,2014-11-07T01:18:41.944Z,"54 km ESE of Gilgit, Pakistan",earthquake,,,,20,reviewed,us,us
2003-05-22T09:27:29.170Z,33.387,73.334,33,4.7,mb,68,50.3,,0.93,us,usp000bxu3,2014-11-07T01:18:40.846Z,"14 km N of Gujar Khan, Pakistan",earthquake,,,,27,reviewed,us,us
2003-04-04T07:02:32.020Z,30.026,80.008,33,4.7,mb,51,80.1,,0.83,us,usp000bub0,2014-11-07T01:18:16.473Z,"30 km NE of B?geshwar, India",earthquake,,,,22,reviewed,us,us
2003-03-29T14:50:10.460Z,35.019,70.722,33,4.5,mb,9,223,,1.16,us,usp000bts8,2014-11-07T01:18:09.621Z,"42 km WNW of Asad?b?d, Afghanistan",earthquake,,,,1,reviewed,us,us
2003-03-25T18:51:26.340Z,27.264,89.331,47.1,5.5,mwc,165,34.4,,1.21,us,usp000btge,2020-07-08T01:20:23.551Z,"14 km SSE of Ha, Bhutan",earthquake,,,,,reviewed,us,hrv
2003-03-17T04:20:34.510Z,34.305,86.768,33,4.7,mb,12,169.5,,0.91,us,usp000bsuq,2014-11-07T01:18:05.623Z,"western Xizang",earthquake,,,,5,reviewed,us,us
2003-03-05T08:22:35.710Z,31.519,78.62,18.9,4.7,mb,18,195.1,,0.91,us,usp000brzn,2014-11-07T01:17:59.387Z,"78 km E of Sar?han, India",earthquake,,,,4,reviewed,us,us
2003-03-02T15:23:33.400Z,33.375,75.689,33,4.6,mb,70,65.6,,0.88,us,usp000brte,2014-11-07T01:17:57.579Z,"9 km NW of Kishtw?r, India",earthquake,,,,41,reviewed,us,us
2003-02-26T19:58:13.150Z,28.347,86.449,33,4.6,mb,15,,,0.46,us,usp000brj5,2014-11-07T01:17:52.666Z,"56 km NW of Lobujya, Nepal",earthquake,,,,5,reviewed,us,us
2003-02-11T19:27:14.670Z,23.386,70.218,10,4.5,mb,23,,,1.13,us,usp000bqg0,2020-09-18T19:17:02.214Z,"16 km NW of Bhach?u, India",earthquake,,,,11,reviewed,us,us
2003-01-16T22:15:37.330Z,32.615,89.948,51.8,4.8,mb,58,,,1.06,us,usp000bnny,2014-11-07T01:17:35.902Z,"235 km WNW of Nagqu, China",earthquake,,13.1,,39,reviewed,us,us
2003-01-16T11:36:49.140Z,29.8,88.006,12.2,5.1,mb,115,,,0.83,us,usp000bnnc,2014-11-07T01:17:35.850Z,"104 km NW of Rikaze, China",earthquake,,,,63,reviewed,us,us
2002-12-25T19:13:42.740Z,35.704,69.868,90.8,5.5,mwc,295,,,0.81,us,usp000bmds,2020-09-18T19:13:32.475Z,"53 km NE of B?z?rak, Afghanistan",earthquake,,,,,reviewed,us,hrv
2002-12-19T22:21:35.680Z,35.301,74.494,33,5,mb,135,,,0.9,us,usp000bm0k,2014-11-07T01:17:22.795Z,"70 km SSE of Gilgit, Pakistan",earthquake,,,,85,reviewed,us,us
2002-12-19T18:59:04.730Z,35.287,74.516,33,4.7,mb,95,,,1.13,us,usp000bm02,2014-11-07T01:17:22.733Z,"72 km SSE of Gilgit, Pakistan",earthquake,,,,59,reviewed,us,us
2002-11-30T02:11:11.990Z,5.822,89.121,33,4.6,mb,18,,,1.24,us,usp000bjre,2014-11-07T01:17:12.425Z,"North Indian Ocean",earthquake,,,,6,reviewed,us,us
2002-11-29T16:49:07.840Z,29.676,90.395,10,4.9,mb,35,,,0.83,us,usp000bjqm,2014-11-07T01:17:12.345Z,"44 km SW of Dêqên, China",earthquake,,,,11,reviewed,us,us
2002-11-24T13:32:46.960Z,35.318,74.834,33,4.9,mb,84,,,1,us,usp000bja6,2014-11-07T01:17:10.836Z,"72 km W of Skardu, Pakistan",earthquake,,,,49,reviewed,us,us
2002-11-24T12:57:00.950Z,35.339,74.785,33,4.7,mb,50,,,0.82,us,usp000bja4,2014-11-07T01:17:10.830Z,"77 km SSE of Gilgit, Pakistan",earthquake,,,,21,reviewed,us,us
2002-11-23T20:02:49.040Z,33.658,71.743,33,4.7,mb,55,,,0.94,us,usp000bj8m,2014-11-07T01:17:10.689Z,"23 km SW of Cherat Cantonement, Pakistan",earthquake,,,,33,reviewed,us,us
2002-11-21T03:16:19.380Z,35.422,74.618,33,4.6,mb,53,,,1.08,us,usp000bj3c,2014-11-07T01:17:09.887Z,"61 km SSE of Gilgit, Pakistan",earthquake,,,,18,reviewed,us,us
2002-11-21T03:07:59.540Z,35.378,74.585,33,4.5,mb,33,,,0.87,us,usp000bj39,2014-11-07T01:17:09.880Z,"64 km SSE of Gilgit, Pakistan",earthquake,,,,9,reviewed,us,us
2002-11-20T21:43:58.110Z,35.407,74.549,33,5,mb,112,,,1,us,usp000bj2g,2014-11-07T01:17:09.779Z,"60 km SSE of Gilgit, Pakistan",earthquake,,,,68,reviewed,us,us
2002-11-20T21:32:30.810Z,35.414,74.515,33,6.3,mwc,400,,,1,us,usp000bj2e,2020-09-18T19:11:49.358Z,"58 km SSE of Gilgit, Pakistan",earthquake,,,,,reviewed,us,hrv
2002-11-16T09:44:52.720Z,29.768,90.48,10,4.6,mb,19,,,1.11,us,usp000bht4,2014-11-07T01:17:08.474Z,"31 km SW of Dêqên, China",earthquake,,,,5,reviewed,us,us
2002-11-16T09:40:13.070Z,29.768,90.523,10,4.7,mb,18,,,1.11,us,usp000bht3,2014-11-07T01:17:08.472Z,"28 km SW of Dêqên, China",earthquake,,,,3,reviewed,us,us
2002-11-16T08:52:21.060Z,29.667,90.409,10,4.6,mb,32,,,0.86,us,usp000bhsz,2014-11-07T01:17:08.462Z,"44 km SW of Dêqên, China",earthquake,,,,14,reviewed,us,us
2002-11-10T03:19:01.680Z,34.306,80.828,33,4.8,mb,64,,,0.93,us,usp000bh98,2014-11-07T01:17:06.014Z,"299 km E of Leh, India",earthquake,,,,27,reviewed,us,us
2002-11-08T03:16:28.210Z,35.417,74.805,33,4.5,mb,22,,,1.22,us,usp000bh1n,2014-11-07T01:17:04.285Z,"71 km SE of Gilgit, Pakistan",earthquake,,,,6,reviewed,us,us
2002-11-08T03:12:14.640Z,35.505,74.571,33,4.7,mb,55,,,0.97,us,usp000bh1k,2014-11-07T01:17:04.278Z,"51 km SSE of Gilgit, Pakistan",earthquake,,,,24,reviewed,us,us
2002-11-08T02:22:23.880Z,35.488,74.646,33,4.6,mb,49,,,0.95,us,usp000bh1e,2014-11-07T01:17:04.268Z,"56 km SSE of Gilgit, Pakistan",earthquake,,,,21,reviewed,us,us
2002-11-05T23:39:45.440Z,31.014,86.576,41.3,4.8,mb,64,,,1.05,us,usp000bgqz,2014-11-07T01:17:01.405Z,"228 km NE of Saga, China",earthquake,,12.7,,25,reviewed,us,us
2002-11-05T12:17:45.080Z,35.47,74.535,33,4.5,mb,29,,,1.14,us,usp000bgm3,2014-11-07T01:17:00.275Z,"53 km SSE of Gilgit, Pakistan",earthquake,,,,9,reviewed,us,us
2002-11-04T22:30:35.660Z,35.489,74.567,33,4.8,mb,77,,,0.99,us,usp000bgf9,2014-11-07T01:16:58.859Z,"52 km SSE of Gilgit, Pakistan",earthquake,,,,51,reviewed,us,us
2002-11-04T19:49:09.600Z,35.467,74.508,33,4.5,mb,41,,,0.86,us,usp000bgdz,2014-11-07T01:16:58.748Z,"53 km SSE of Gilgit, Pakistan",earthquake,,,,25,reviewed,us,us
2002-11-04T05:47:40.160Z,35.379,74.563,33,4.7,mb,30,,,1.35,us,usp000bg6b,2014-11-07T01:16:57.875Z,"64 km SSE of Gilgit, Pakistan",earthquake,,,,16,reviewed,us,us
2002-11-03T08:48:10.810Z,35.18,74.535,31.4,4.7,mb,11,,,1.12,us,usp000bfz9,2014-11-07T01:16:56.891Z,"84 km SSE of Gilgit, Pakistan",earthquake,,,,1,reviewed,us,us
2002-11-03T07:33:38.020Z,35.415,74.6,33,5.3,mwc,211,,,1.04,us,usp000bfz7,2020-09-18T19:10:33.154Z,"61 km SSE of Gilgit, Pakistan",earthquake,,,,,reviewed,us,hrv
2002-11-03T06:11:26.450Z,35.452,74.623,33,4.5,mb,37,,,0.85,us,usp000bfys,2014-11-07T01:16:56.792Z,"58 km SSE of Gilgit, Pakistan",earthquake,,,,11,reviewed,us,us
2002-11-03T04:47:35.380Z,35.32,74.591,33,4.6,mb,38,,,1.06,us,usp000bfyq,2014-11-07T01:16:56.786Z,"71 km SSE of Gilgit, Pakistan",earthquake,,,,15,reviewed,us,us
2002-11-03T00:34:28.990Z,35.427,74.593,33,4.6,mb,36,,,1,us,usp000bfy0,2014-11-07T01:16:56.565Z,"60 km SSE of Gilgit, Pakistan",earthquake,,,,16,reviewed,us,us
2002-11-02T23:55:56.620Z,35.408,74.542,33,4.6,mb,40,,,1.21,us,usp000bfxy,2014-11-07T01:16:56.551Z,"60 km SSE of Gilgit, Pakistan",earthquake,,,,16,reviewed,us,us
2002-11-02T21:44:00.550Z,35.458,74.658,33,4.6,mb,38,,,1.1,us,usp000bfxn,2014-11-07T01:16:56.470Z,"59 km SSE of Gilgit, Pakistan",earthquake,,,,19,reviewed,us,us
2002-11-02T15:23:36.470Z,35.481,74.498,33,4.7,mb,71,,,0.82,us,usp000bfwv,2014-11-07T01:16:56.318Z,"51 km SSE of Gilgit, Pakistan",earthquake,,,,40,reviewed,us,us
2002-11-02T11:52:51.870Z,35.432,74.553,33,4.6,mb,40,,,0.93,us,usp000bfwr,2014-11-07T01:16:56.296Z,"58 km SSE of Gilgit, Pakistan",earthquake,,,,16,reviewed,us,us
2002-11-02T01:27:26.930Z,35.652,74.419,33,5.2,mb,190,,,0.94,us,usp000bfv0,2014-11-07T01:16:55.601Z,"31 km SSE of Gilgit, Pakistan",earthquake,,,,99,reviewed,us,us
2002-11-01T23:01:46.140Z,35.547,74.566,33,4.8,mb,111,,,1.11,us,usp000bfur,2014-11-07T01:16:55.374Z,"47 km SSE of Gilgit, Pakistan",earthquake,,,,73,reviewed,us,us
2002-11-01T22:09:29.280Z,35.517,74.654,33,5.4,mwc,264,,,1.17,us,usp000bfug,2020-09-18T19:09:34.224Z,"54 km SE of Gilgit, Pakistan",earthquake,,,,,reviewed,us,hrv
2002-10-11T21:07:10.090Z,31.229,88.229,60.9,4.7,mb,48,,,1.08,us,usp000beak,2014-11-07T01:16:44.219Z,"228 km NNW of Rikaze, China",earthquake,,13.5,,19,reviewed,us,us
2002-10-08T04:48:17.200Z,31.73,77.21,33,4.5,mb,12,,,1.39,us,usp000be16,2014-11-07T01:16:43.240Z,"15 km NW of Banj?r, India",earthquake,,,,1,reviewed,us,us
2002-10-03T07:23:11.070Z,31.695,73.704,33,4.6,mb,17,,,1.05,us,usp000bdq4,2020-09-18T19:05:12.866Z,"Pakistan",earthquake,,,,6,reviewed,us,us
2002-08-31T12:40:35.370Z,29.871,87.878,33,5,mb,123,,,1.16,us,usp000bb00,2014-11-07T01:16:21.768Z,"119 km NW of Rikaze, China",earthquake,,,,82,reviewed,us,us
2002-08-22T04:50:14.270Z,29.818,88.087,38.5,4.5,mb,36,,,1.13,us,usp000bacy,2014-11-07T01:16:18.431Z,"99 km NW of Rikaze, China",earthquake,,13.6,,18,reviewed,us,us
2002-08-09T21:00:55.890Z,23.409,70.306,10,4.6,mb,32,,,1.12,us,usp000b9kq,2020-09-18T18:59:16.296Z,"12 km NNW of Bhach?u, India",earthquake,,,,15,reviewed,us,us
2002-08-06T23:30:01.020Z,29.912,87.87,33,4.6,mb,51,,,1.13,us,usp000b9ef,2014-11-07T01:16:13.932Z,"122 km NW of Rikaze, China",earthquake,,,,34,reviewed,us,us
2002-07-13T20:06:27.540Z,30.797,69.979,33,5.8,mwc,317,,,1.24,us,usp000b81v,2020-09-18T18:57:39.006Z,"65 km W of Taunsa, Pakistan",earthquake,,,,,reviewed,us,hrv
2002-07-09T03:08:05.280Z,29.889,87.995,33,4.7,mb,58,,,1.07,us,usp000b7sh,2014-11-07T01:16:02.004Z,"111 km NW of Rikaze, China",earthquake,,,,27,reviewed,us,us
2002-06-21T14:15:54.600Z,34.267,80.768,33,4.7,mb,45,,,0.96,us,usp000b6nc,2014-11-07T01:15:52.292Z,"293 km E of Leh, India",earthquake,,,,21,reviewed,us,us
2002-06-20T05:40:43.380Z,25.842,88.932,39.8,4.5,mb,30,,,1.08,us,usp000b6jd,2020-07-08T01:15:51.210Z,"8 km NNE of Saidpur, Bangladesh",earthquake,,13.3,,13,reviewed,us,us
2002-06-06T01:35:52.320Z,30.457,81.251,33,4.7,mb,29,,,1.33,us,usp000b5m1,2014-11-07T01:15:46.533Z,"western Xizang",earthquake,,,,11,reviewed,us,us
2002-06-04T14:47:16.310Z,30.473,81.447,33,4.6,mb,45,,,1.03,us,usp000b5h5,2014-11-07T01:15:45.908Z,"32 km NE of Burang, China",earthquake,,,,22,reviewed,us,us
2002-06-04T14:36:05.800Z,30.595,81.44,33,5.6,mwc,273,,,0.83,us,usp000b5h4,2020-09-18T18:54:12.454Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
2002-05-30T21:11:38.870Z,33.489,90.651,49.7,4.8,mb,87,,,0.99,us,usp000b58s,2014-11-07T01:15:41.408Z,"259 km NNW of Nagqu, China",earthquake,,10.1,,51,reviewed,us,us
2002-05-14T22:59:48.460Z,35.524,89.474,33,4.8,mb,29,,,1.05,us,usp000b4b4,2014-11-07T01:15:37.544Z,"western Xizang",earthquake,,,,12,reviewed,us,us
2002-05-09T01:09:20.620Z,29.826,87.837,33.6,4.6,mb,37,,,1.12,us,usp000b3zs,2014-11-07T01:15:35.907Z,"119 km WNW of Rikaze, China",earthquake,,14,,19,reviewed,us,us
2002-05-04T06:07:45.950Z,28.96,68.972,33,4.8,mb,87,,,0.92,us,usp000b3pk,2014-11-07T01:15:34.174Z,"20 km WSW of Dera Bugti, Pakistan",earthquake,,,,42,reviewed,us,us
2002-04-18T22:12:58.690Z,35.358,74.33,33,4.7,mb,130,,,0.84,us,usp000b2qf,2014-11-07T01:15:26.498Z,"62 km S of Gilgit, Pakistan",earthquake,,,,81,reviewed,us,us
2002-04-02T19:57:21.290Z,29.287,87.009,33,4.6,mb,16,,,1.14,us,usp000b1m8,2014-11-07T01:15:20.220Z,"149 km N of Lobujya, Nepal",earthquake,,,,2,reviewed,us,us
2002-03-30T06:17:46.640Z,23.483,70.345,10,4.5,mb,48,,,1.15,us,usp000b1bn,2020-09-18T18:48:03.456Z,"20 km N of Bhach?u, India",earthquake,,,,22,reviewed,us,us
